event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
2,0,0,0,0,0,3.473,3.473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.946,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,0,1,0,1.5109655172413794,4.681,1,21,17,9,8,1,1,0,0,13,0,0,207,0,0,15,82,3,131,4,520.1919655172414,0,0,0,0,9,7,3,0,1,122,0,8,266,0,29,1,0,0,9
61,0,0,0,0,0,1.3725999999999998,2.086,0,4,2,0,0,0,1,0,0,28,0,0,9,0,0,4,0,0,20,0,71.4586,0,0,0,0,0,0,0,0,0,25,0,0,32,0,4,0,0,0,0
43,0,0,0,0,1,1.8866666666666667,3.255,0,2,3,0,0,0,1,0,0,2,0,0,21,0,1,4,6,0,9,0,55.141666666666666,0,0,0,0,0,0,0,0,0,25,0,0,18,0,0,0,0,0,0
32,0,0,1,0,0,1.745,1.745,0,3,1,0,0,0,11,0,0,10,0,0,0,0,0,14,0,0,8,0,51.49,0,0,0,0,0,0,0,0,0,25,0,0,7,0,0,0,0,0,0
44,0,0,0,0,0,1.3692,1.853,0,2,2,0,0,1,1,0,0,0,0,0,32,0,0,2,0,0,10,0,53.2222,0,0,0,0,0,0,0,0,0,15,0,0,27,0,2,0,0,0,0
756,0,0,1,0,0,2.4210671641791044,22.712,1,18,16,3,3,0,11,0,0,11,0,0,88,0,1,15,0,0,364,279,836.1330671641791,0,0,0,0,4,144,95,0,0,127,0,0,333,0,51,1,0,0,3
29,0,0,0,0,0,0.9646666666666667,1.324,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,4,21,0,4,0,35.28866666666667,0,0,0,0,0,0,0,0,0,11,0,0,18,0,0,0,0,0,0
172,0,0,1,0,0,7.863190476190477,21.341,0,13,8,0,0,0,2,0,0,0,0,0,47,37,0,4,0,0,61,23,225.2041904761905,0,0,0,0,0,0,0,0,0,72,0,0,83,0,17,0,0,0,0
59,0,0,0,0,0,1.4794999999999998,1.813,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,4,40,0,15,0,69.2925,0,0,0,0,0,0,0,0,0,21,0,0,33,0,5,0,0,0,0
11,0,0,0,1,0,1.7895711805555556,3.283,0,0,0,4,4,0,0,0,0,0,0,0,2,4,0,0,0,0,5,0,25.072571180555556,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,2
233,0,0,1,0,0,2.6285833333333333,15.315,25,25,20,3,3,0,0,0,0,36,0,0,3,0,0,1,0,57,72,64,327.9435833333333,0,0,0,0,93,0,0,0,0,104,0,0,27,0,7,0,0,0,2
59,0,0,1,0,0,1.212,2.563,0,2,2,0,0,0,0,0,0,6,0,0,0,35,0,1,0,0,17,0,67.775,0,0,0,0,0,0,0,0,0,15,0,4,36,0,4,0,0,0,0
10,0,0,1,0,0,1.7895711805555556,3.283,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,5,0,19.072571180555556,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,1.4334,1.952,0,3,2,0,0,0,10,0,0,0,0,0,31,0,0,14,0,0,18,0,81.3854,0,0,0,0,0,0,0,0,0,32,0,0,25,0,6,0,0,0,0
65,0,0,0,0,0,2.766,2.766,1,16,9,0,0,0,2,0,0,22,0,0,0,0,0,5,0,0,38,0,98.532,0,0,0,0,4,0,0,0,0,59,0,0,0,0,2,0,0,0,0
24,0,0,0,0,0,1.7895711805555556,3.283,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,20,0,35.072571180555556,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0.8210666666666666,2.527,2,2,1,0,0,0,11,0,0,0,0,0,0,0,0,14,42,0,45,0,120.34806666666667,0,0,0,0,9,0,7,0,0,35,0,6,38,0,4,2,0,0,0
7,0,0,1,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,14.072571180555556,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0.9165555555555556,2.253,14,10,7,0,0,0,1,0,0,43,0,0,6,0,0,4,0,8,68,0,164.16955555555555,0,0,0,0,48,0,13,0,0,47,0,0,0,0,9,12,0,0,0
68,0,0,0,0,0,2.533153846153846,4.479,0,3,3,0,0,0,12,0,0,16,0,0,17,0,0,14,13,0,8,0,93.01215384615385,0,0,0,0,0,0,0,0,0,28,0,0,40,0,0,0,0,0,0
53,0,0,0,0,0,0.8128571428571428,1.545,2,6,5,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,29,0,68.35785714285714,0,0,0,0,7,0,15,0,0,28,0,0,3,0,0,0,0,0,0
26,0,0,0,0,0,1.622,1.622,0,1,1,0,0,0,10,0,0,0,0,0,0,0,0,12,0,8,6,0,41.244,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0
34,0,0,1,0,0,1.501,1.629,0,1,1,0,0,0,10,0,0,0,0,0,16,0,0,13,0,0,5,0,50.129999999999995,0,0,0,0,0,0,0,0,0,20,0,0,13,0,1,0,0,0,0
86,0,0,1,0,0,11.619363636363637,22.547,0,4,3,0,0,0,11,0,0,0,0,0,0,52,0,14,0,0,20,0,139.16636363636366,0,0,0,0,0,0,0,0,0,36,0,0,43,0,7,0,0,0,0
8,1,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,13.072571180555556,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,9.072571180555556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,9.072571180555556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
220,0,0,1,0,0,1.6891666666666667,2.786,3,11,11,0,0,0,1,0,0,88,0,0,85,0,0,8,0,0,42,0,254.47516666666667,0,0,0,0,10,4,0,0,0,61,0,0,141,0,2,4,0,1,0
145,0,0,1,0,0,2.570086956521739,8.784,0,10,8,1,1,1,0,0,0,2,0,0,11,72,0,2,0,2,55,2,179.35408695652174,0,0,0,0,0,0,5,0,0,45,0,6,72,0,18,0,0,0,0
34,0,0,0,0,0,1.682,1.907,0,4,4,1,1,0,0,0,0,21,0,0,0,0,0,1,0,0,12,0,47.589,0,0,0,0,0,0,0,0,0,21,0,0,13,0,0,0,0,0,0
29,0,0,1,0,0,1.7895711805555556,3.283,0,4,0,0,0,0,10,0,0,1,0,0,1,0,0,12,0,1,13,1,49.072571180555556,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,0,0,0
14,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,12,0,21.072571180555556,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0
1683,0,0,0,0,0,2.1184225352112676,12.213,6,37,28,8,8,3,4,0,0,0,0,0,1423,0,0,12,0,0,248,0,1791.3314225352112,0,0,0,0,20,0,14,0,0,185,0,0,1312,0,147,0,0,0,5
228,0,0,0,0,0,1.515075,2.895,1,11,9,1,1,0,10,0,0,31,0,0,20,0,0,12,18,102,45,0,265.410075,0,0,0,0,6,0,0,0,0,65,0,0,148,0,8,0,0,0,1
301,0,0,0,1,0,0.4592560975609756,2.477,41,10,12,3,2,0,0,0,22,42,0,0,22,22,0,1,8,25,144,15,372.936256097561,0,0,0,0,178,24,2,0,2,67,0,10,2,0,9,2,0,2,3
306,0,0,0,0,0,1.5675555555555556,15.414,20,47,20,1,1,0,2,0,3,41,0,0,27,23,0,4,6,10,182,10,413.9815555555556,1,0,0,0,78,12,8,0,0,180,0,0,11,0,15,1,0,0,0
9,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,20.072571180555556,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3
373,0,0,0,0,0,1.6048548387096775,32.732,6,18,11,2,2,0,1,0,3,14,0,0,3,0,0,6,0,223,126,0,449.33685483870966,0,0,0,0,19,0,7,0,0,87,0,32,195,0,30,3,0,0,2
84,0,0,0,0,0,1.8193333333333335,3.013,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,6,61,0,17,0,95.83233333333334,0,0,0,0,0,0,0,0,0,22,0,0,49,0,13,0,0,0,0
265,0,1,0,0,0,2.24748,3.464,0,27,18,0,0,4,2,0,0,38,0,0,49,0,0,4,0,19,117,38,321.71148,0,0,0,0,0,0,0,0,0,136,0,0,93,0,36,0,0,0,0
4,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,11.072571180555556,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
30,0,0,1,0,0,1.1363333333333332,1.426,0,2,1,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,15,0,36.562333333333335,0,0,0,0,0,0,0,0,0,11,0,18,0,0,1,0,0,0,0
215,0,0,0,0,0,2.163,3.088,0,19,16,0,0,4,0,0,0,0,0,0,76,0,0,2,37,10,90,0,259.251,0,0,0,0,0,0,0,0,0,101,0,0,81,0,33,0,0,0,0
309,0,0,0,0,0,3.858433333333333,22.623,0,30,21,0,0,10,1,0,0,6,0,0,98,0,0,4,42,0,159,0,397.48143333333337,0,0,0,0,0,15,0,0,0,162,0,0,93,0,39,0,0,0,0
126,0,0,0,0,0,1.396391304347826,1.816,0,9,9,0,0,0,0,0,0,0,0,0,54,0,0,1,47,0,24,0,147.21239130434782,0,0,0,0,0,0,0,0,0,41,0,0,83,0,2,0,0,0,0
67,0,0,0,0,0,4.243666666666666,15.277,2,4,4,0,0,0,5,0,0,0,0,0,0,0,0,9,37,0,21,0,101.52066666666667,0,0,0,0,8,0,0,0,0,31,0,4,18,0,6,0,0,0,0
87,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,74,0,103.07257118055556,0,0,0,0,0,0,0,0,49,38,0,0,0,0,1,0,0,0,0
260,1,0,0,0,0,1.2597083333333334,2.976,4,4,4,0,0,0,0,0,0,0,0,0,48,0,0,35,89,3,116,3,310.2357083333333,0,0,0,0,12,0,11,0,10,62,0,69,109,0,19,2,0,0,0
20,0,0,0,0,0,1.7895711805555556,3.283,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,9,0,36.072571180555556,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
279,0,0,1,0,0,3.4266363636363635,21.814,0,8,7,3,3,1,10,0,0,8,0,0,160,0,0,15,0,5,94,0,340.2406363636363,0,0,0,0,0,0,2,0,0,79,0,0,154,0,44,0,0,0,3
343,1,0,0,0,0,2.2032033898305086,7.672,0,12,11,0,0,0,6,0,0,7,0,0,66,0,0,8,173,0,89,0,381.8752033898305,0,0,0,0,0,0,11,0,0,66,0,26,222,0,15,3,0,0,0
238,0,0,0,0,0,0.6922142857142857,2.085,2,3,2,0,0,0,10,0,0,1,3,0,24,1,0,16,0,22,173,1,260.7772142857143,0,0,0,0,7,4,6,0,79,56,0,24,23,0,35,4,0,3,0
95,0,0,0,0,0,2.5245555555555557,6.881,3,1,4,0,0,0,9,0,0,10,0,0,8,0,1,21,4,0,50,2,122.40555555555555,0,0,0,0,9,6,6,0,0,50,0,11,0,0,13,0,0,1,0
65,0,0,0,0,0,2.1678,2.556,0,4,2,0,0,0,10,0,0,28,0,0,0,0,0,16,0,0,21,0,85.7238,0,0,0,0,0,0,0,0,0,34,0,0,23,0,7,1,0,0,0
241,0,0,1,0,0,2.096032258064516,10.84,0,15,14,0,0,0,12,0,0,32,0,0,6,66,0,16,0,5,98,20,297.93603225806453,0,0,0,0,0,12,0,0,0,102,0,0,98,0,31,0,0,0,0
50,0,0,0,1,0,0.8852,1.424,0,3,2,0,0,0,0,0,0,36,0,0,0,0,0,2,0,0,12,0,58.309200000000004,0,0,0,0,0,0,0,0,0,14,0,0,32,0,4,0,0,0,0
53,0,0,0,0,0,1.9271111111111112,2.587,0,1,2,0,0,0,11,0,0,18,0,0,13,0,0,13,0,0,9,0,71.5141111111111,0,0,0,0,0,0,0,0,0,22,0,0,26,0,5,0,0,0,0
9,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,22.072571180555556,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
12,0,0,1,0,0,1.635,1.635,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,5,0,18.27,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0
15,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,2,0,31.072571180555556,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,1.358,1.461,0,1,3,1,1,0,0,0,0,4,0,0,7,0,0,2,4,0,17,0,42.819,0,0,0,0,0,0,0,0,0,23,0,0,8,0,1,0,0,1,1
12,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,24.072571180555556,0,0,0,0,2,1,1,0,0,4,0,1,0,0,0,0,0,0,3
66,0,0,0,0,0,0.3784444444444444,1.252,3,3,2,0,0,0,10,0,3,2,0,0,16,0,0,12,0,0,33,0,85.63044444444444,0,0,0,1,11,0,7,0,5,27,0,5,5,0,4,1,0,0,0
27,0,0,1,0,0,4.051,4.823,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,9,5,45.874,0,0,0,0,0,0,3,0,0,21,0,0,2,0,1,0,0,0,0
761,1,0,0,0,0,1.721658823529412,17.236,16,21,20,0,0,0,1,0,0,88,0,0,22,51,0,2,3,62,479,54,837.9576588235294,0,0,0,0,69,343,6,0,0,100,0,14,182,0,45,1,0,1,0
25,0,0,0,0,0,0.305,0.305,1,3,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,16,0,30.61,0,0,0,0,3,0,0,0,0,18,0,0,0,0,3,0,0,1,0
108,0,0,0,0,0,2.6023333333333336,6.174,0,6,9,0,0,0,2,0,0,17,0,0,7,27,1,11,2,0,46,2,138.77633333333333,0,0,0,0,0,0,0,0,0,72,0,0,33,0,8,0,0,0,0
94,0,0,0,0,0,1.0131666666666665,2.132,1,2,2,1,1,1,2,0,0,2,0,0,53,1,0,7,1,2,27,1,107.14516666666667,1,0,0,0,5,0,0,0,3,28,0,22,32,0,3,0,0,0,0
54,0,0,0,0,0,2.386,4.521,0,2,2,1,1,2,5,0,0,0,0,0,18,0,0,10,13,0,14,0,74.907,0,0,0,0,0,0,0,0,0,25,0,0,25,0,5,0,0,0,0
45,0,0,0,0,0,1.0475999999999999,1.934,0,2,2,0,0,0,2,0,0,31,0,0,0,0,0,4,0,0,10,0,53.9816,0,0,0,0,0,0,0,0,0,17,0,0,25,0,3,0,0,0,0
76,0,0,0,0,0,1.8011249999999999,3.035,0,2,2,0,0,0,12,0,0,49,0,0,0,0,0,17,0,0,12,0,98.836125,0,0,0,0,0,0,0,0,0,30,0,0,43,0,5,0,0,0,0
3,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
120,0,0,1,0,0,4.134285714285714,9.58,1,9,3,1,1,0,11,0,0,7,0,0,42,0,0,15,0,0,58,0,162.71428571428572,1,0,0,0,3,0,1,0,0,70,0,0,38,0,9,0,0,0,0
33,0,0,1,0,0,1.7895711805555556,3.283,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,23,0,53.072571180555556,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,0,0,0,0
23,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,11,0,39.072571180555556,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0
25,0,0,0,0,0,1.64575,2.364,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,13,0,9,0,32.00975,0,0,0,0,0,0,0,0,0,10,0,0,6,0,7,2,0,0,0
1,1,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,1.1260000000000001,1.949,0,1,1,1,1,0,12,0,0,0,0,0,17,0,0,26,0,0,4,0,66.075,0,0,0,0,0,0,0,0,0,33,0,0,14,0,0,0,0,0,0
161,0,0,0,1,0,5.954642857142858,29.417,2,2,2,3,3,0,3,1,0,24,0,0,29,0,1,7,0,0,99,0,212.37164285714286,0,0,0,0,7,25,5,0,0,25,0,6,33,0,11,42,0,7,0
1,1,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,0,0,1,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,30.072571180555556,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,1.4036,2.924,0,2,2,0,0,1,0,0,0,0,0,0,26,0,0,1,0,0,11,0,47.327600000000004,0,0,0,0,0,0,0,0,0,16,0,0,20,0,2,0,0,0,0
194,0,0,0,0,0,6.878772727272727,68.699,4,5,1,0,0,0,0,0,0,0,2,0,21,0,0,3,0,0,170,0,281.57777272727276,0,0,0,1,12,0,16,0,26,31,0,88,0,0,17,5,0,0,0
58,0,0,0,0,0,1.9106666666666665,2.533,0,3,2,0,0,1,11,0,0,0,0,0,19,0,0,14,0,0,25,0,79.44366666666667,0,0,0,0,0,0,0,0,0,38,0,0,13,0,7,0,0,0,0
10,0,0,0,0,0,4.615,4.615,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,0,21.23,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0
14,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,7,0,23.072571180555556,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,5,5,0,0,0,0,0,0,0,0,1,0,7,0,0,13,0,36.072571180555556,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,5
225,0,0,0,0,0,4.05591891891892,25.707,3,3,2,3,3,0,9,0,0,1,0,0,19,0,0,12,145,0,48,0,277.7629189189189,0,0,0,0,13,9,2,0,0,38,0,3,148,0,5,7,0,0,0
42,0,0,0,0,0,1.7895711805555556,3.283,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,25,0,0,18,0,62.072571180555556,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,4,0
132,1,0,0,0,0,1.9006153846153846,5.271,0,16,2,0,0,0,12,0,0,0,0,0,33,14,0,20,0,0,66,0,170.1716153846154,0,0,0,0,0,13,0,0,0,72,0,0,41,0,7,0,0,0,0
87,0,0,0,0,0,6.801083333333334,22.755,1,2,2,0,0,1,0,0,0,0,0,0,69,0,0,3,0,0,15,0,122.55608333333333,0,0,0,0,3,0,0,0,0,19,0,0,60,0,5,0,0,0,0
56,0,0,0,0,0,0.7386666666666667,1.15,2,6,4,0,0,0,11,0,3,5,0,0,2,2,0,13,0,0,29,2,80.88866666666667,0,0,0,0,8,0,0,0,0,41,0,0,0,0,6,0,0,1,0
208,0,0,0,0,0,3.8414838709677417,32.727,9,15,6,2,2,0,9,0,6,67,0,0,29,0,0,16,0,0,90,0,287.5684838709677,0,0,0,0,40,0,2,0,0,76,0,15,53,0,10,10,0,0,2
237,0,0,0,1,0,2.480392857142857,17.065,0,13,18,0,0,0,11,0,0,13,0,0,13,2,0,14,7,11,171,7,300.5453928571429,0,0,0,0,0,91,0,0,0,115,0,0,15,0,17,0,0,0,0
48,0,0,0,0,0,1.0746666666666667,1.325,0,3,1,2,2,1,0,0,0,2,0,0,14,0,0,2,0,0,31,0,60.39966666666667,0,0,0,0,0,0,0,0,0,31,0,0,14,0,2,0,0,0,2
5,0,1,0,0,0,1.7895711805555556,3.283,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14.072571180555556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
152,0,0,0,0,0,5.457181818181818,21.242,0,8,7,2,2,1,0,0,0,105,0,0,0,0,0,1,4,0,42,0,198.6991818181818,0,0,0,0,0,0,0,0,0,41,0,0,95,0,16,0,0,0,0
23,1,0,0,0,0,1.852,2.386,0,1,1,1,1,1,0,0,0,0,0,0,15,0,0,4,0,0,4,0,33.238,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,0,0,0
495,0,0,0,0,0,2.663190476190476,38.665,5,21,20,4,4,0,9,0,0,10,0,0,207,0,0,21,78,0,179,0,599.3281904761905,0,2,0,0,19,30,8,0,0,128,0,24,229,0,47,8,0,0,0
243,0,0,0,0,0,0.5772142857142857,1.684,1,3,3,16,16,1,0,0,0,162,0,0,0,0,0,10,0,0,80,0,294.2612142857143,0,0,0,0,3,0,0,0,0,77,0,0,146,2,11,0,0,0,13
29,0,0,1,0,0,8.144200000000001,13.505,0,1,1,0,0,0,1,0,0,18,0,0,0,0,0,3,0,0,8,0,54.6492,0,0,0,0,0,0,0,0,0,11,0,0,15,0,3,0,0,0,0
220,0,0,0,0,0,1.6951818181818183,2.263,4,13,11,1,2,0,2,0,0,84,0,0,63,0,0,6,0,0,67,0,256.9581818181818,0,0,0,0,13,12,5,0,0,63,0,0,111,0,16,0,0,0,0
1,0,0,0,0,0,1.7895711805555556,3.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.072571180555555,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,1.4972307692307691,1.993,0,17,4,0,0,0,10,0,0,50,0,0,0,0,0,22,0,0,51,0,157.49023076923078,0,0,0,0,0,0,0,0,0,75,0,0,39,0,9,0,0,0,0
152,0,0,0,0,0,1.08192,2.441,0,5,4,0,0,1,2,0,0,21,0,0,78,0,0,8,0,0,27,18,167.52292,0,0,0,0,0,0,0,0,0,40,0,0,105,0,7,0,0,0,0
520,1,0,0,0,0,1.6097086614173228,6.533,0,20,17,4,4,0,11,0,0,134,0,0,164,137,0,25,0,0,60,0,584.1427086614174,0,0,0,0,0,0,0,0,0,109,0,0,401,0,6,0,0,0,4
19,0,0,0,0,0,1.7895711805555556,3.283,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,12,1,0,6,0,35.072571180555556,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0.825,1.567,3,3,1,0,0,0,12,0,0,12,0,0,3,0,0,14,0,0,11,0,61.391999999999996,0,0,0,0,9,0,0,0,0,27,0,0,3,0,1,0,0,0,0
